artist_id,artist_date_created,artist_favorites,artist_latitude,artist_location,artist_longitude,artist_name
18830,08-07-2014 00:53,5,NA,tokyo/paris,NA,Japanese Communities
18831,08-07-2014 04:50,2,NA,Zaragoza (Spain),NA,Interlude
18832,08-07-2014 05:14,13,NA,Buenos Aires (Argentina),NA,Maria Pien
18834,08-07-2014 06:05,40,NA,Rostov-na-Donu (Russia),NA,Pianochocolate
18836,08-07-2014 14:55,1,NA,"Montréal, QC",NA,Ought
18837,08-08-2014 12:53,12,NA,"Lisbon, Portugal",NA,Jazzafari
18838,08-08-2014 22:22,0,NA,NA,NA,Marlaja Virta & ono
18839,08-08-2014 22:22,0,NA,"Madrid, Spain",NA,Crisopa
1884,2/20/2009 12:14:01 PM,0,40.65,"Brooklyn, NY",-73.95,Michael Jordan
18840,08-10-2014 13:39,6,NA,NA,NA,Room Of Wires
18841,08-11-2014 03:33,5,NA,Montreal (Canada),NA,Carter Behnke
18842,08-11-2014 14:01,3,NA,Argentina,NA,BTB
18843,8/14/2014 02:18:22 PM,0,NA,"Denver, CO",NA,Civilized
18844,8/14/2014 05:47:20 PM,4,NA,"Chicago, Illinois U.S.A.",NA,Glass Lux
18845,8/15/2014 02:28:55 PM,3,NA,"Lehigh Valley, Pennsylvania, U.S.A.",NA,Pink Hex
18846,8/17/2014 10:16:18 AM,34,NA,Portugal,NA,Azureflux
18847,8/17/2014 10:17:27 AM,0,NA,NA,NA,The Prodigy
18849,8/18/2014 04:22:28 AM,0,NA,NA,NA,"Andre Darius, Paul Mimlitsch, Martin Pozdrowicz"
1885,2/20/2009 01:04:17 PM,2,42.4084302,"Revere, MA",-71.0119948,Erick Gallun
18851,8/18/2014 10:41:38 PM,0,NA,NA,NA,Jackson Moore
18855,8/18/2014 10:42:39 PM,0,NA,NA,NA,Edward Schneider
18858,8/20/2014 05:17:41 PM,0,NA,NA,NA,danghead
18859,8/20/2014 05:17:47 PM,1,NA,NA,NA,dramady
1886,2/23/2009 12:32:56 PM,0,52.516074,"Berlin, Germany",13.376987,Robert Lippok and Beatrice Martini
18861,8/20/2014 05:23:43 PM,0,NA,NA,NA,a.m. wiles
18862,8/20/2014 05:26:29 PM,0,NA,NA,NA,the brother egg
18865,8/20/2014 05:30:53 PM,0,NA,NA,NA,the jed
18866,8/20/2014 05:35:46 PM,0,NA,NA,NA,lickety
1887,2/24/2009 08:38:51 AM,2,40.65,"Brooklyn, NY",-73.95,James Amoeba
18870,8/23/2014 08:43:07 AM,6,NA,Atlanta (USA),NA,cultureculture
18871,8/23/2014 09:14:55 AM,3,NA,Los Angeles (USA),NA,Jasmine Golan
18872,8/23/2014 09:47:32 AM,15,NA,Japan,NA,Cheese N Pot-C
18873,8/23/2014 10:20:22 AM,12,NA,New York (USA),NA,Miracles of Modern Science
18875,8/25/2014 09:33:53 AM,2,NA,NA,NA,All The Empires Of The World
18876,8/26/2014 04:33:40 AM,27,NA,NA,NA,Alex Mason
18877,8/26/2014 05:50:28 PM,5,NA,"Kiev, Ukraine",NA,Sun Sunych
18878,8/26/2014 05:51:56 PM,1,NA,NA,NA,Sun Sunych ft. Alex East Block
18879,8/26/2014 05:54:45 PM,0,NA,NA,NA,Sun Sunych ft. DanBrown
1888,2/25/2009 06:26:54 AM,0,34.0748887,"Los Angeles, CA 90004",-118.3082034,The Blankket
18880,8/26/2014 05:55:23 PM,0,NA,NA,NA,Sun Sunych ft. Marina Zakharchenko
18881,8/26/2014 05:58:48 PM,0,NA,NA,NA,Sun Sunych ft. Sunniq & Alex East Block
18884,8/27/2014 03:00:48 AM,2,NA,NA,NA,Botinki Ra
18885,8/28/2014 03:32:13 PM,3,NA,"Edinburgh, UK. ",NA,Ghost By Nature
18886,8/29/2014 11:01:51 AM,1,NA,NA,NA,Adrian Beentjes
18887,8/29/2014 11:09:23 AM,0,NA,NA,NA,(-)
18888,8/29/2014 11:09:51 AM,0,NA,NA,NA,[BOX]
18889,8/29/2014 11:10:06 AM,0,NA,NA,NA,13b-PARAL-LEL
1889,2/25/2009 11:04:55 AM,4,41.7001009,"Warwick, RI",-71.4161671,Dave Public
18891,8/29/2014 11:12:52 AM,0,NA,NA,NA,"Boss, Chagas, Nobara, Sakellaridis, Sambo and Silver T"
18892,8/29/2014 11:13:01 AM,0,NA,NA,NA,"Bryan Lewis Saunders, Brad Ward and Lisa Moss"
18893,8/29/2014 11:13:52 AM,0,NA,NA,NA,Chagas Chilton Dee Donovan
18894,8/29/2014 11:14:29 AM,0,NA,NA,NA,Cocaine Jesus Ape Sex Five
18895,8/29/2014 11:14:55 AM,0,NA,NA,NA,Coleopteron
18896,8/29/2014 11:15:05 AM,1,NA,NA,NA,Crank Sturgeon and Ludo Mich
18897,8/29/2014 11:15:39 AM,0,NA,NA,NA,Dread Dad
18898,8/29/2014 11:16:00 AM,0,NA,NA,NA,ESO
18899,8/29/2014 11:16:09 AM,0,NA,NA,NA,F Ampism
189,11/26/2008 02:29:33 AM,11,39.2903848,"Baltimore, MD",-76.6121893,Lexie Mountain Boys
1890,2/26/2009 06:29:46 AM,1,43.653226,"Toronto, Canada",-79.3831843,Bleep
18900,8/29/2014 11:17:07 AM,0,NA,NA,NA,fVerb
18901,8/29/2014 11:17:22 AM,0,NA,NA,NA,Glaer
18902,8/29/2014 11:17:55 AM,1,NA,NA,NA,Grove of Whispers
18903,8/29/2014 11:18:28 AM,0,NA,NA,NA,Grove of Whispers and Pixyblink
18904,8/29/2014 11:19:28 AM,0,NA,NA,NA,Hydra Transmitter
18905,8/29/2014 11:19:59 AM,1,NA,NA,NA,Jukka-Pekka Kervinen and Anthony Donovan
18906,8/29/2014 11:21:06 AM,0,NA,NA,NA,Marco Malasomma
18907,8/29/2014 11:21:34 AM,0,NA,NA,NA,"Matthias Boss, Marcello Magliocchi and Susanne Hafenscher"
18908,8/29/2014 11:22:00 AM,0,NA,NA,NA,MBasix and Chris Silver T
18909,8/29/2014 11:22:33 AM,0,NA,NA,NA,Mirror Shards
18910,8/29/2014 11:23:07 AM,0,NA,NA,NA,MusicaMundana.tv
18911,8/29/2014 11:23:42 AM,0,NA,NA,NA,Pas Musique and Manthrewny
18912,8/29/2014 11:25:33 AM,0,NA,NA,NA,Russell CJ Duffy and Anthony Donovan
18913,8/29/2014 11:25:50 AM,1,NA,NA,NA,S.E.T.
18914,8/29/2014 11:26:31 AM,0,NA,NA,NA,Sean Derrick Cooper Marquardt and Anthony Donovan
18915,8/29/2014 11:28:35 AM,0,NA,NA,NA,SoftWorld
18916,8/29/2014 11:32:57 AM,0,NA,NA,NA,Visszajaro
18917,8/29/2014 11:33:42 AM,0,NA,NA,NA,weltAusstellung and Stephen Oldfield
18918,8/29/2014 11:34:04 AM,0,NA,NA,NA,White Ceiling
18919,8/29/2014 11:34:36 AM,0,NA,NA,NA,WHM
18921,8/29/2014 07:16:45 PM,4,NA,Japan,NA,D3Zs
18922,8/31/2014 10:31:56 AM,5,NA,NA,NA,J.L.A
18923,09-01-2014 11:47,0,NA,NA,NA,a k u a
18924,09-01-2014 11:48,0,NA,NA,NA,ohara
18925,09-01-2014 11:53,0,NA,NA,NA,graciellita
18926,09-01-2014 12:01,0,NA,NA,NA,son lux
18927,09-01-2014 12:02,0,NA,NA,NA,ricky eat acid
18928,09-01-2014 12:04,0,NA,NA,NA,alphabets
18929,09-01-2014 12:05,0,NA,NA,NA,little cloud
18930,09-01-2014 12:06,0,NA,NA,NA,greetings from tuskan
18931,09-01-2014 12:07,0,NA,NA,NA,children of kids
18932,09-01-2014 12:09,0,NA,NA,NA,smoking fox
18933,09-01-2014 12:10,0,NA,NA,NA,phasme
18934,09-04-2014 17:31,1,NA,"Tokyo, Japan",NA,Sete Star Sept
18935,09-04-2014 17:52,0,NA,NA,NA,Sete Star Sept and Infinite Distortion
18941,09-08-2014 09:10,4,NA,Germany,NA,[Yahuy-Che-Kabah]
18942,09-08-2014 11:48,2,NA,"Glasgow, Scotland",NA,Engine7
18943,09-09-2014 16:12,0,NA,"Jersey City, NJ",NA,Awkward Girls
18945,09-10-2014 11:45,0,NA,Jersey City/Union City,NA,Désir Decir
18946,09-10-2014 12:00,0,NA,NA,NA,Désir Decir
18947,09-11-2014 11:57,1,NA,Portugal,NA,The Mystery Artist
18948,09-11-2014 13:08,3,NA,"Brooklyn, NY",NA,The Judy Blooms
18949,09-11-2014 15:22,1,NA,"Brooklyn, NY",NA,Arc Waves
18951,09-11-2014 15:24,1,NA,NA,NA,Kepi Ghoulie and Vic Ruggiero
18953,09-11-2014 17:16,1,NA,"San Francisco, CA",NA,Vaniish
18954,09-12-2014 04:57,0,NA,NA,NA,Steve Marciano
18973,9/15/2014 05:06:48 AM,2,NA,Kiev (Ukraine),NA,King Imagine
18976,9/17/2014 06:26:43 PM,0,NA,"Binghamton, New York 13905",NA,100% BLACK
18977,9/18/2014 10:04:35 AM,1,NA,NA,NA,Amouth
18980,9/18/2014 07:10:58 PM,1,NA,"Brooklyn, NY",NA,Helado Negro
18981,9/20/2014 06:44:20 AM,21,NA,NA,NA,Metastaz
18982,9/21/2014 01:02:41 PM,4,NA,"Banska Bystrica, Slovakia",NA,Peacock Ball
18983,9/22/2014 12:41:52 PM,0,NA,NA,NA,Rui P. Andrade
18984,9/22/2014 12:42:07 PM,0,NA,NA,NA,Earthly Beasts
18986,9/25/2014 11:54:04 AM,3,NA,NA,NA,The Fat
18988,9/25/2014 01:48:37 PM,3,NA,Southern California,NA,Vicky and The Vengents
18990,10-02-2014 08:15,0,NA,NA,NA,DJ Wook
18991,10-05-2014 05:55,0,NA,NA,NA,P.P. Roy
18996,10-05-2014 17:47,1,NA,"Rostov, Russia",NA,I Killed
18997,10-06-2014 14:31,0,NA,NA,NA,Nearfield
18998,10-07-2014 09:47,0,NA,NA,NA,Sara Pinheiro
18999,10-07-2014 09:48,0,NA,NA,NA,Timo Kahlen
19,11/26/2008 01:47:03 AM,0,NA,NA,NA,This Fun Fun Life
190,11/26/2008 02:29:57 AM,64,41.8239891,"Providence, RI",-71.4128343,Lightning Bolt
1900,2/27/2009 07:21:06 AM,9,34.0522342,"Los Angeles, CA",-118.2436849,Nite Jewel
19000,10-07-2014 09:57,0,NA,NA,NA,Yair López
19001,10-07-2014 17:12,5,NA,"Toronto, ON",NA,Marc Stapleford
19005,10-07-2014 23:11,0,NA,NA,NA,Strong Suit & Jake Allison
19006,10-08-2014 01:12,1,NA,NA,NA,Hinterlandt & Andy Rantzen
19009,10-09-2014 11:28,0,NA,"Brooklyn, NY",NA,Winkie
19010,10-09-2014 12:48,0,NA,"New York, NY",NA,Stephen Bartolomei
19011,10-09-2014 13:13,6,NA,"Melbourne, Australia",NA,The Pink Tiles
19012,10-09-2014 15:34,1,NA,Halifax/Alingsås,NA,Doom
19014,10-09-2014 21:54,1,NA,NA,NA,Uno Datwangi
19015,10-10-2014 09:50,2,NA,Portugal,NA,Newton Balloon
19018,10-10-2014 15:42,0,NA,NA,NA,Wm. Berger / Jed Hershon
1902,2/27/2009 07:35:21 AM,0,41.4200937,"Cold Spring, NY",-73.954583,Mimi Sun
19021,10/13/2014 06:35:23 AM,7,NA,"Petrozavodsk, Saint Petersburg
Russian Federation",NA,Valery & The Greedies
19022,10/14/2014 07:15:57 AM,0,NA,Chile,NA,Felipe Sanzana
19023,10/14/2014 03:15:01 PM,0,NA,Ukraine,NA,Zapaska
19024,10/14/2014 03:37:07 PM,4,NA,"Boston
Maryland",NA,CM & Tha Silent Partner
19025,10/15/2014 07:42:59 AM,4,NA,Germany,NA,Projekt Klangform
19029,10/16/2014 10:10:31 AM,0,NA,NA,NA,De Dubbelrieters
1903,2/27/2009 10:54:43 AM,0,37.8043637,"Oakland, CA",-122.2711137,Hawnay Troof
19030,10/16/2014 11:39:25 AM,5,NA,NA,NA,Castello di Trokai
19031,10/16/2014 02:30:26 PM,1,NA,"Albany, NY",NA,Debby Schwartz
19032,10/16/2014 02:44:00 PM,0,NA,"Brooklyn, NY",NA,Ballroom
19033,10/16/2014 03:40:15 PM,0,NA,"New York, NY",NA,Radiana
19034,10/17/2014 07:22:42 AM,4,NA,Nijmegen,NA,JTPE
19037,10/20/2014 05:45:51 PM,26,NA,NA,NA,Matt Oakley
1904,2/27/2009 11:16:59 AM,15,51.9851034,"Arnhem, Netherlands",5.8987296,Jaap Blonk
19040,10/21/2014 02:44:26 PM,0,NA,"indianapolis, indiana",NA,john collins mccormick
19042,10/21/2014 10:48:20 PM,0,NA,NA,NA,rosalind hall / alice hui-sheng chang
19044,10/22/2014 07:47:13 AM,0,NA,NA,NA,McMaNGOS
19045,10/22/2014 07:47:20 AM,0,NA,NA,NA,Rhythmics & Cat Like Thief
19046,10/22/2014 05:24:18 PM,8,NA,The Internet,NA,Kirk Pearson and BIT
19049,10/22/2014 10:59:53 PM,0,NA,NA,NA,chemiefaswerwerk
1905,03-02-2009 11:57,8,45.5086699,"Montreal, Quebec",-73.5539925,Mark Sultan
19050,10/23/2014 02:58:35 PM,0,NA,"Dublin, Ireland",NA,The #1s
19052,10/25/2014 07:25:20 AM,2,NA,"Minsk, Belarus",NA,Color Kings
19053,10/26/2014 11:10:00 PM,0,NA,buenos aires,NA,chientaroli espinal rave vitale
19054,10/26/2014 11:21:59 PM,1,NA,Australia,NA,These Guy
19055,10/27/2014 11:35:02 PM,0,NA,england,NA,lauren redhead
19056,10/28/2014 09:29:59 AM,9,NA,"Hamburg, Germany",NA,Cloudjumper
19057,10/28/2014 09:57:11 AM,5,NA,NA,NA,Kellee Maize & J. Glaze Productions
19058,10/28/2014 09:58:05 AM,1,NA,NA,NA,Kellee Maize & J. Glaze & Udachi
19059,10/28/2014 09:58:42 AM,1,NA,NA,NA,Kellee Maize & J. Glaze & Mike Cash
19060,10/28/2014 11:10:52 PM,1,NA,bilbao,NA,sarah rasines
19061,10/28/2014 11:21:01 PM,0,NA,hamburg,NA,tramuc and darius
19064,10/29/2014 07:36:59 PM,12,NA,"Liège, Belgium. ",NA,Jarby Mc Coy
19066,10/29/2014 11:01:43 PM,0,NA,chicago,NA,ombrelli sciolti
19067,10/30/2014 01:25:38 PM,8,NA,Italy,NA,Deuxvolt
19068,10/30/2014 02:36:04 PM,3,NA,"Easthampton, Massachusetts",NA,Lloyd Cole
19069,10/30/2014 05:11:19 PM,1,NA,"Jersey City, New Jersey",NA,The Money Shot
1907,03-04-2009 11:25,77,53.2705588,"Galway, Ireland
",-9.0566677,junior85
19071,10/30/2014 07:11:41 PM,5,NA,"Barcelona, SPAIN",NA,Papascandy
19072,11-01-2014 19:32,0,NA,NA,NA,Last Rites Of The Piano
19073,11-01-2014 19:33,0,NA,NA,NA,Corpse
19074,11-01-2014 19:34,0,NA,NA,NA,Mammal
19075,11-01-2014 19:34,0,NA,NA,NA,Perfection
19076,11-01-2014 19:37,0,NA,NA,NA,Evil Brain
19077,11-01-2014 19:38,1,NA,NA,NA,Telephone
19078,11-01-2014 19:40,0,NA,NA,NA,Giraffes
19079,11-01-2014 19:40,0,NA,NA,NA,Wet SLK
19081,11-01-2014 19:41,0,NA,NA,NA,Programmable Sheiks
19082,11-01-2014 19:42,0,NA,NA,NA,Army Of Ghosts
19083,11-01-2014 19:44,0,NA,NA,NA,Informant
19084,11-01-2014 19:44,0,NA,NA,NA,Russia
19085,11-01-2014 19:45,0,NA,NA,NA,Evil Beat
19086,11-01-2014 19:47,1,NA,NA,NA,Matthew James McAuley and Hiroshi Sunari
19087,11-01-2014 19:48,1,NA,NA,NA,Rats
19088,11-01-2014 19:49,0,NA,NA,NA,Disco Krete
19089,11-01-2014 19:50,0,NA,NA,NA,Super Druz
19091,11-02-2014 18:47,0,NA,"Winnipeg, Canada",NA,High Times
19092,11-04-2014 16:23,1,NA,"Brookyn, NY",NA,Mirbeau
19094,11-05-2014 06:06,1,NA,NA,NA,Free Variety Theatre with Vasco Morais
19095,11-06-2014 14:34,0,NA,"Brooklyn, NY / Jersey City, NJ",NA,die FLASCHE
19096,11-06-2014 17:38,3,NA,"Mike Watt / San Pedro, California
Stefano Pilia / Bologna, Italy
Andrea Belfi / Berlin, Germany",NA,Il Sogno Del Marinaio
19097,11-06-2014 19:18,1,NA,Beijing,NA,Second Hand Rose
191,11/26/2008 02:30:02 AM,3,34.1808392,"Burbank, CA",-118.3089661,Liquorball
19101,11-07-2014 19:28,0,NA,NA,NA,King Imagine & Pankifared
19102,11-08-2014 10:53,28,NA,South Africa,NA,Anima
19103,11-08-2014 15:49,7,NA,"Hlohovec, Slovakia",NA,LaBon
19104,11-09-2014 12:55,2,NA,NA,NA,Chris Silver T and Mauro Sambo
19107,11/13/2014 03:33:27 PM,5,NA,"London, United Kingdom",NA,Ultimate Painting
19109,11/13/2014 05:00:15 PM,1,NA,"Durham, North Carolina",NA,Humble Tripe
1911,03-05-2009 06:59,4,37.3393857,"San Jose, CA",-121.8949555,Nicholas Smith
19110,11/13/2014 06:39:14 PM,1,NA,"Hackensack, New Jersey",NA,Citizen Blast Kane
19114,11/15/2014 06:26:49 AM,7,NA,"Kiev, Ukraine",NA,Crossworlds
19115,11/15/2014 09:23:15 AM,6,NA,"Saint Petersburg, Russia",NA,Antethic
19116,11/15/2014 10:28:04 AM,1,NA,France,NA,Presque Maudit
19117,11/20/2014 07:45:32 AM,0,NA,NA,NA,Fantastic Swimmers
19118,11/20/2014 01:21:21 PM,0,NA,Berlin,NA,Le Matin
19119,11/20/2014 01:22:03 PM,0,NA,"Berlin, Germany",NA,Rashad Becker
1912,03-05-2009 08:32,24,51.5073346,"London, UK",-0.1276831,Joe Meek
19120,11/20/2014 03:47:19 PM,0,NA,"Brooklyn, NY",NA,Sondra Sun-Odeon
19121,11/20/2014 05:01:32 PM,2,NA,"New York, NY",NA,Auto Bonfire
19122,11/20/2014 07:14:18 PM,4,NA,"Pesaro, Italy",NA,Be Forest
19124,11/21/2014 01:25:12 PM,0,NA,NA,NA,Minicomponente
19125,11/21/2014 04:36:47 PM,4,NA,NJ,NA,LAZY SALON
19126,11/21/2014 10:06:19 PM,3,NA,NA,NA,Vizion
19127,11/21/2014 10:08:46 PM,0,NA,NA,NA,Copor & Ivan Ckonjevic
19128,11/22/2014 07:45:12 PM,7,NA,NA,NA,Cletus Got Shot
19129,11/26/2014 08:11:57 PM,4,NA,NA,NA,AG Davis & Jaan Patterson
1913,03-05-2009 08:41,5,NA,NA,NA,Tower Recordings
19130,11/27/2014 02:41:05 PM,0,NA,NA,NA,ps feat. sinebag
19131,11/27/2014 07:07:25 PM,1,NA,Belgium,NA,Sinusjog
19134,11/29/2014 04:51:06 AM,3,NA,Sydney,NA,Granpa Abela
19136,11/30/2014 12:35:44 AM,5,NA,new york city,NA,Neighborhood Cults
19137,11/30/2014 10:04:26 AM,1,NA,NA,NA,$50 Trumpet
19138,11/30/2014 10:04:47 AM,1,NA,NA,NA,Aardvark vs Some Some Unicorn
19139,11/30/2014 10:05:23 AM,1,NA,NA,NA,AG Davis and Steven Bristol
19140,11/30/2014 10:07:11 AM,1,NA,NA,NA,ASTMA and OLEO
19141,11/30/2014 10:10:09 AM,0,NA,NA,NA,Dee.F
19142,11/30/2014 10:10:36 AM,0,NA,NA,NA,Drift of Signifieds Meets Zali Krishna Uptown
19143,11/30/2014 10:10:50 AM,0,NA,NA,NA,"Eigenheimer, Chris Silver T and Skelbot"
19144,11/30/2014 10:11:18 AM,0,NA,NA,NA,Feedback Aerophonium
19145,11/30/2014 10:12:22 AM,0,NA,NA,NA,Gintas K
19146,11/30/2014 10:13:35 AM,0,NA,NA,NA,Jasnoch and Woolf
19147,11/30/2014 10:14:48 AM,0,NA,NA,NA,Lynnlee
19148,11/30/2014 10:15:08 AM,0,NA,NA,NA,M4SK 22
19149,11/30/2014 10:16:41 AM,0,NA,NA,NA,Odra
1915,03-05-2009 09:26,1,40.71455,NY,-74.007124,Tough Darts!
19150,11/30/2014 10:18:40 AM,0,NA,NA,NA,Qkcofse with Tim Iserman
19151,11/30/2014 10:18:45 AM,0,NA,NA,NA,Rabbitry (featuring Jon F. Allen)
19152,11/30/2014 10:19:04 AM,0,NA,NA,NA,Richard Sanderson
19153,11/30/2014 10:19:26 AM,0,NA,NA,NA,Richard Sanderson and Anthony Donovan
19154,11/30/2014 10:20:21 AM,0,NA,NA,NA,Sonic Deviant
19155,11/30/2014 10:20:34 AM,0,NA,NA,NA,Sound As Music
19156,11/30/2014 10:22:24 AM,0,NA,NA,NA,Sylwia Gorak and LIL
19157,11/30/2014 10:22:34 AM,0,NA,NA,NA,The Eventu Als
19158,11/30/2014 10:23:24 AM,0,NA,NA,NA,Volodymyr Bilyk and {AN} EeL
19159,11/30/2014 04:07:39 PM,0,NA,NA,NA,Tigerberry & Haunt
1916,03-05-2009 10:50,16,-34.608521,"Buenos Aires, Argentina",-58.373539,Lanark
19160,11/30/2014 04:10:33 PM,0,NA,NA,NA,Haunt
19161,11/30/2014 06:06:45 PM,5,NA,"MA, USA - 01760",NA,Scroach
19162,12-02-2014 10:02,0,NA,NA,NA,Fast Forward
19163,12-02-2014 10:11,0,NA,NA,NA,"Chris Brown, Frank Gratowsky, & William Winant"
19164,12-02-2014 11:43,34,NA,"Boston, MA",NA,Pipe Choir
19168,12-02-2014 17:42,7,NA,"North Bay, Canada",NA,Allister Thompson
19169,12-04-2014 15:44,2,NA,"Memphis, TN",NA,Nots
1917,03-05-2009 11:17,43,NA,NA,NA,Kristin Hersh
19170,12-04-2014 18:18,1,NA,New York City,NA,Autodrone
19171,12-05-2014 13:45,0,NA,"Brooklyn, NY",NA,Blue Lightning
19172,12-05-2014 14:28,4,NA,"Washington, D.C.",NA,Ex Hex
19173,12-05-2014 16:49,0,NA,NA,NA,Csum and Tobetozero
19174,12-05-2014 17:03,5,NA,"Bordeaux, France",NA,Soko
19176,12-05-2014 17:07,0,NA,NA,NA,Palsekam
19177,12-05-2014 17:07,1,NA,NA,NA,Yrrow
19178,12-05-2014 17:08,0,NA,NA,NA,Sacha Rush
19179,12-05-2014 17:08,1,NA,NA,NA,Lekktro Flight Project
19180,12-05-2014 17:08,0,NA,NA,NA,Nik Snake F
19181,12-05-2014 17:08,0,NA,NA,NA,Sonornote
19182,12-05-2014 17:08,0,NA,NA,NA,Bruce Lee
19183,12-05-2014 17:08,0,NA,Moscow,NA,Csum
19184,12-05-2014 17:08,0,NA,NA,NA,The Petrus
19185,12-05-2014 17:42,0,NA,"Syracuse, New York",NA,Hunted Down
19187,12-05-2014 18:56,4,NA,"Nottingham, United Kingdom",NA,Sleaford Mods
19188,12-06-2014 10:54,3,NA,Russia,NA,Nightech
19189,12-06-2014 19:05,52,NA,New England,NA,P C III
1919,03-05-2009 11:18,11,NA,NA,NA,50FOOTWAVE
19190,12-06-2014 21:37,30,NA,"Toronto, Canada",NA,The Gateless Gate
19192,12-07-2014 12:09,0,NA,NA,NA,MULTIPOINT INJECTOR
19198,12-08-2014 22:46,2,NA,Milwaukee,NA,Camden
19199,12-09-2014 07:58,1,NA,NA,NA,ks
192,11/26/2008 02:30:05 AM,29,41.8781136,"Chicago, IL",-87.6297982,Little Howlin' Wolf
19200,12-09-2014 13:04,0,NA,NA,NA,EG111111
19201,12-09-2014 17:58,3,NA,England,NA,Ebsa
19202,12-10-2014 09:53,0,NA,NA,NA,ToTaL CrAnE
19203,12-10-2014 10:50,1,NA,NA,NA,Z.O.T.E.
19204,12-10-2014 10:51,0,NA,NA,NA,aktiv[E|H]ate
19205,12-10-2014 10:51,1,NA,NA,NA,1N.C1.D3.N7
19206,12-10-2014 10:51,1,NA,NA,NA,Sci-Fi Industries
19207,12-10-2014 10:51,0,NA,NA,NA,Kronos
19208,12-10-2014 10:52,0,NA,NA,NA,Stuka
19209,12-10-2014 10:52,0,NA,NA,NA,DSM666
19210,12-10-2014 10:52,1,NA,NA,NA,Oocito II
19211,12-11-2014 16:52,1,NA,"Austin, Texas",NA,Gal Pals
19212,12-11-2014 18:17,0,NA,"Brooklyn, NY",NA,Even Twice
19213,12-12-2014 11:59,1,NA,Finland,NA,Serakhe0n
19214,12-12-2014 16:33,0,NA,"Olympia, Washington",NA,White Wards
19215,12/13/2014 05:27:25 PM,0,NA,NA,NA,athylia
19216,12/13/2014 05:28:27 PM,0,NA,NA,NA,chapelier fou
19217,12/13/2014 05:30:27 PM,0,NA,NA,NA,richie woods
19219,12/14/2014 10:33:03 AM,7,NA,NA,NA,Martin Rach
1922,03-05-2009 11:20,54,NA,NA,NA,Learning Music
19220,12/14/2014 02:30:23 PM,1,NA,"Belgrade, Serbia",NA,On Tour
19221,12/15/2014 11:35:01 AM,3,NA,Slovakia,NA,T.R.I.v.M.
19222,12/15/2014 03:15:57 PM,1,NA,NA,NA,Lauren Sarah Hayes
19223,12/15/2014 03:19:13 PM,3,NA,NA,NA,Igor Amokian
19224,12/15/2014 03:39:40 PM,0,NA,NA,NA,Madamme Cell
19225,12/15/2014 05:21:58 PM,1,NA,"Szeged, Hungary",NA,Umreti Fit
19228,12/16/2014 09:17:21 AM,0,NA,NA,NA,Bug Powder
19229,12/16/2014 09:17:47 AM,0,NA,NA,NA,Daniel J. Wojcik
1923,03-05-2009 11:15,0,NA,NA,NA,Joel Knight Chevalier And Unexpected Social Images
19230,12/16/2014 09:18:42 AM,0,NA,NA,NA,EinarIndra
19232,12/16/2014 09:19:50 AM,0,NA,NA,NA,Lacrimæ
19233,12/16/2014 09:20:22 AM,0,NA,France,NA,My Own Cubic Stone
19234,12/16/2014 09:21:02 AM,0,NA,NA,NA,Rauchgemeinschaft Merck 05
19235,12/16/2014 09:21:49 AM,0,NA,NA,NA,Viktar Siamashka & Co
19236,12/16/2014 09:22:17 AM,0,NA,NA,NA,Alinta Krauth
19237,12/16/2014 09:23:42 AM,0,NA,NA,NA,Christopher T Wood
19238,12/16/2014 09:19:55 AM,0,NA,NA,NA,KHAOMAN
19239,12/16/2014 09:24:20 AM,0,NA,NA,NA,Gabrielleschi
1924,03-05-2009 12:15,22,NA,NA,NA,Sir Richard Bishop
19240,12/16/2014 09:24:20 AM,0,NA,NA,NA,KHΛOMΛN
19241,12/16/2014 09:25:10 AM,0,NA,NA,NA,horsethief
19242,12/16/2014 09:25:56 AM,0,NA,NA,NA,I Am A Freak
19243,12/16/2014 09:26:48 AM,0,NA,NA,NA,Ian Quiet & Nicole Liotti
19244,12/16/2014 09:27:05 AM,0,NA,NA,NA,Sonosfera
19245,12/16/2014 09:27:53 AM,0,NA,NA,NA,Massimo Davi
19246,12/16/2014 09:28:28 AM,0,NA,NA,NA,Victor Jouk
19247,12/16/2014 09:28:54 AM,0,NA,NA,NA,Buben
19248,12/16/2014 09:29:22 AM,2,NA,NA,NA,Simon Whetham
19249,12/16/2014 09:30:14 AM,0,NA,NA,NA,sound_00
19250,12/16/2014 09:31:50 AM,0,NA,NA,NA,Elder Oliveira
19251,12/16/2014 09:33:05 AM,0,NA,NA,NA,Karaoke Vomit
19252,12/16/2014 09:34:13 AM,0,NA,NA,NA,KvsB
19253,12/16/2014 09:34:45 AM,0,NA,NA,NA,Tim Kays
19254,12/16/2014 09:35:45 AM,0,NA,NA,NA,Medical Cantoon
19255,12/16/2014 09:36:09 AM,0,NA,NA,NA,SUPERROR
19256,12/16/2014 09:36:23 AM,0,NA,NA,NA,Sound Awakener
19257,12/16/2014 11:25:00 AM,1,NA,NA,NA,Randy Randall
19258,12/16/2014 12:04:40 PM,8,NA,"Bristol, UK",NA,Simon Panrucker
19259,12/16/2014 01:04:25 PM,9,NA,NA,NA,Dead Peoples Records
1926,03-05-2009 14:06,1,NA,NA,NA,Meanest Man Contest
19260,12/17/2014 11:32:47 AM,2,NA,NA,NA,long_loaf
19261,12/17/2014 11:48:36 AM,1,NA,United-States (Illinois),NA,Linnus
